dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:102 | running in fed_adaptive
dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:104 | num server rounds 200
dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:105 | config num local epochs 5
dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-11-09 16:52:12,397 | server_app.py:108 | fraction: 4
dv - | INFO flwr 2024-11-09 16:52:12,397 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-09 16:52:12,397 | app.py:79 | 
dv - | INFO flwr 2024-11-09 16:52:12,397 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-09 16:52:12,397 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-09 16:52:12,397 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-09 16:52:12,397 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-09 16:52:12,397 | server.py:112 | 
dv - | INFO flwr 2024-11-09 16:52:12,397 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-09 16:52:12,398 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-09 16:52:12,398 | fed_custom.py:200 | configure_fit: strategy returns 9 out of range 26 and round 13
dv - | INFO flwr 2024-11-09 16:52:12,398 | server.py:226 | configure_fit: strategy sampled 9 clients (out of 100)
dv - | DEBUG flwr 2024-11-09 16:52:15,594 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-09 16:52:15,595 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-09 16:52:21,498 | server.py:240 | aggregate_fit: received 9 results and 0 failures
