dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:102 | running in fed_avg
dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:104 | num server rounds 200
dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:105 | config num local epochs 5
dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-11-09 16:52:13,604 | server_app.py:108 | fraction: 4
dv - | INFO flwr 2024-11-09 16:52:13,604 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-09 16:52:13,604 | app.py:79 | 
dv - | INFO flwr 2024-11-09 16:52:13,605 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-09 16:52:13,605 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-09 16:52:13,605 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-09 16:52:13,605 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-09 16:52:13,605 | server.py:112 | 
dv - | INFO flwr 2024-11-09 16:52:13,605 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-09 16:52:13,605 | fed_custom.py:179 | random sample
dv - | INFO flwr 2024-11-09 16:52:13,605 | fed_custom.py:200 | configure_fit: strategy returns 4 out of range 26 and round 13
dv - | INFO flwr 2024-11-09 16:52:13,605 | server.py:226 | configure_fit: strategy sampled 4 clients (out of 100)
dv - | DEBUG flwr 2024-11-09 16:52:15,775 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-09 16:52:15,775 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-09 16:52:20,275 | server.py:240 | aggregate_fit: received 4 results and 0 failures
dv - | WARNING flwr 2024-11-09 16:52:20,276 | federal_avg.py:121 | No fit_metrics_aggregation_fn provided
dv - | INFO flwr 2024-11-09 16:52:20,276 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-09 16:52:23,886 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-09 16:52:23,886 | fed_custom.py:294 | aggregated accuracy: 0.10110568781751171
dv - | INFO flwr 2024-11-09 16:52:23,886 | server.py:112 | 
dv - | INFO flwr 2024-11-09 16:52:23,886 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-09 16:52:23,886 | fed_custom.py:179 | random sample
dv - | INFO flwr 2024-11-09 16:52:23,886 | fed_custom.py:200 | configure_fit: strategy returns 5 out of range 26 and round 13
dv - | INFO flwr 2024-11-09 16:52:23,886 | server.py:226 | configure_fit: strategy sampled 5 clients (out of 100)
dv - | INFO flwr 2024-11-09 16:52:24,490 | server.py:240 | aggregate_fit: received 5 results and 0 failures
