dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:105 | file writing: True
dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:106 | running in fed_avg
dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:107 | min num clients 2
dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:108 | num server rounds 200
dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:109 | config num local epochs 2
dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:110 | advanced logging False
dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:111 | partition: dirichlet
dv - | INFO flwr 2024-11-10 18:43:55,744 | server_app.py:112 | fraction: 2
dv - | INFO flwr 2024-11-10 18:43:55,744 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-10 18:43:55,744 | app.py:79 | 
dv - | INFO flwr 2024-11-10 18:43:55,744 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-10 18:43:55,744 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-10 18:43:55,744 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-10 18:43:55,744 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-10 18:43:55,744 | server.py:112 | 
dv - | INFO flwr 2024-11-10 18:43:55,744 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-10 18:43:55,744 | fed_custom.py:179 | random sample
dv - | INFO flwr 2024-11-10 18:43:55,744 | fed_custom.py:200 | configure_fit: strategy returns 4 out of range 26 and round 13
dv - | INFO flwr 2024-11-10 18:43:55,744 | server.py:226 | configure_fit: strategy sampled 4 clients (out of 50)
dv - | DEBUG flwr 2024-11-10 18:43:57,898 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-10 18:43:57,898 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-10 18:44:02,197 | server.py:240 | aggregate_fit: received 4 results and 0 failures
dv - | WARNING flwr 2024-11-10 18:44:02,198 | federal_avg.py:121 | No fit_metrics_aggregation_fn provided
dv - | INFO flwr 2024-11-10 18:44:02,198 | server.py:178 | configure_evaluate: strategy sampled 50 clients (out of 50)
dv - | INFO flwr 2024-11-10 18:44:05,617 | server.py:192 | aggregate_evaluate: received 50 results and 0 failures
dv - | INFO flwr 2024-11-10 18:44:05,617 | fed_custom.py:294 | aggregated accuracy: 0.09928158052284973
dv - | INFO flwr 2024-11-10 18:44:05,617 | server.py:112 | 
dv - | INFO flwr 2024-11-10 18:44:05,617 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-10 18:44:05,617 | fed_custom.py:179 | random sample
dv - | INFO flwr 2024-11-10 18:44:05,617 | fed_custom.py:200 | configure_fit: strategy returns 4 out of range 26 and round 13
