dv - | INFO flwr 2024-11-07 00:40:43,631 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-11-07 00:40:43,631 | server_app.py:102 | running in fed_cad
dv - | INFO flwr 2024-11-07 00:40:43,631 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-11-07 00:40:43,631 | server_app.py:104 | num server rounds 200
dv - | INFO flwr 2024-11-07 00:40:43,631 | server_app.py:105 | config num local epochs 5
dv - | INFO flwr 2024-11-07 00:40:43,631 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-11-07 00:40:43,631 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-11-07 00:40:43,632 | server_app.py:108 | fraction: 2
dv - | INFO flwr 2024-11-07 00:40:43,632 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-07 00:40:43,632 | app.py:79 | 
dv - | INFO flwr 2024-11-07 00:40:43,632 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-07 00:40:43,632 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-07 00:40:43,632 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-07 00:40:43,632 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-07 00:40:43,632 | server.py:112 | 
dv - | INFO flwr 2024-11-07 00:40:43,632 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-07 00:40:43,632 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 00:40:43,632 | fed_custom.py:200 | configure_fit: strategy returns 13 out of range 51 and round 25
dv - | INFO flwr 2024-11-07 00:40:43,633 | server.py:226 | configure_fit: strategy sampled 13 clients (out of 100)
dv - | DEBUG flwr 2024-11-07 00:40:45,846 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-07 00:40:45,846 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-07 00:40:51,049 | server.py:240 | aggregate_fit: received 13 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:51,054 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 00:40:51,687 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:51,687 | fed_custom.py:294 | aggregated accuracy: 0.09971112660623568
dv - | INFO flwr 2024-11-07 00:40:51,687 | server.py:112 | 
dv - | INFO flwr 2024-11-07 00:40:51,687 | server.py:113 | [ROUND 2]
dv - | DEBUG flwr 2024-11-07 00:40:51,687 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 00:40:51,687 | fed_custom.py:200 | configure_fit: strategy returns 18 out of range 52 and round 26
dv - | INFO flwr 2024-11-07 00:40:51,687 | server.py:226 | configure_fit: strategy sampled 18 clients (out of 100)
dv - | INFO flwr 2024-11-07 00:40:53,013 | server.py:240 | aggregate_fit: received 18 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:53,019 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 00:40:53,639 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:53,639 | fed_custom.py:294 | aggregated accuracy: 0.09971112660623568
dv - | INFO flwr 2024-11-07 00:40:53,639 | server.py:112 | 
dv - | INFO flwr 2024-11-07 00:40:53,639 | server.py:113 | [ROUND 3]
dv - | DEBUG flwr 2024-11-07 00:40:53,639 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 00:40:53,639 | fed_custom.py:200 | configure_fit: strategy returns 13 out of range 48 and round 24
dv - | INFO flwr 2024-11-07 00:40:53,639 | server.py:226 | configure_fit: strategy sampled 13 clients (out of 100)
dv - | INFO flwr 2024-11-07 00:40:54,658 | server.py:240 | aggregate_fit: received 13 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:54,662 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 00:40:55,282 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:55,282 | fed_custom.py:294 | aggregated accuracy: 0.09971112660623568
dv - | INFO flwr 2024-11-07 00:40:55,282 | server.py:112 | 
dv - | INFO flwr 2024-11-07 00:40:55,282 | server.py:113 | [ROUND 4]
dv - | DEBUG flwr 2024-11-07 00:40:55,283 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-07 00:40:55,283 | fed_custom.py:200 | configure_fit: strategy returns 9 out of range 49 and round 24
dv - | INFO flwr 2024-11-07 00:40:55,283 | server.py:226 | configure_fit: strategy sampled 9 clients (out of 100)
dv - | INFO flwr 2024-11-07 00:40:56,288 | server.py:240 | aggregate_fit: received 9 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:56,291 | server.py:178 | configure_evaluate: strategy sampled 100 clients (out of 100)
dv - | INFO flwr 2024-11-07 00:40:56,913 | server.py:192 | aggregate_evaluate: received 100 results and 0 failures
dv - | INFO flwr 2024-11-07 00:40:56,913 | fed_custom.py:294 | aggregated accuracy: 0.09971112660623568
dv - | INFO flwr 2024-11-07 00:40:56,914 | server.py:112 | 
dv - | INFO flwr 2024-11-07 00:40:56,914 | server.py:113 | [ROUND 5]
