dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:101 | file writing: True
dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:102 | running in fed_cad
dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:103 | min num clients 2
dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:104 | num server rounds 200
dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:105 | config num local epochs 4
dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:106 | advanced logging False
dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:107 | partition: dirichlet
dv - | INFO flwr 2024-11-06 23:41:24,483 | server_app.py:108 | fraction: 2
dv - | INFO flwr 2024-11-06 23:41:24,483 | app.py:74 | Starting Flower ServerApp, config: num_rounds=200, no round_timeout
dv - | INFO flwr 2024-11-06 23:41:24,483 | app.py:79 | 
dv - | INFO flwr 2024-11-06 23:41:24,483 | server.py:92 | [INIT]
dv - | INFO flwr 2024-11-06 23:41:24,483 | server.py:277 | Using initial global parameters provided by strategy
dv - | INFO flwr 2024-11-06 23:41:24,483 | server.py:94 | Starting evaluation of initial global parameters
dv - | INFO flwr 2024-11-06 23:41:24,483 | server.py:106 | Evaluation returned no results (`None`)
dv - | INFO flwr 2024-11-06 23:41:24,483 | server.py:112 | 
dv - | INFO flwr 2024-11-06 23:41:24,483 | server.py:113 | [ROUND 1]
dv - | DEBUG flwr 2024-11-06 23:41:24,483 | fed_custom.py:174 | SMART sample
dv - | INFO flwr 2024-11-06 23:41:24,483 | fed_custom.py:200 | configure_fit: strategy returns 15 out of range 51 and round 25
dv - | INFO flwr 2024-11-06 23:41:24,483 | server.py:226 | configure_fit: strategy sampled 15 clients (out of 100)
dv - | DEBUG flwr 2024-11-06 23:41:27,793 | raybackend.py:141 | Constructed ActorPool with: 12 actors
dv - | DEBUG flwr 2024-11-06 23:41:27,793 | state_factory.py:50 | Using InMemoryState
dv - | INFO flwr 2024-11-06 23:41:32,896 | server.py:240 | aggregate_fit: received 15 results and 0 failures
dv - | INFO flwr 2024-11-06 23:41:32,901 | server.py:178 | configure_evaluate: strategy sampled 15 clients (out of 100)
dv - | INFO flwr 2024-11-06 23:41:33,107 | server.py:192 | aggregate_evaluate: received 15 results and 0 failures
dv - | INFO flwr 2024-11-06 23:41:33,107 | fed_custom.py:288 | aggregated accuracy: 0.07692307692307693
dv - | INFO flwr 2024-11-06 23:41:33,108 | server.py:112 | 
dv - | INFO flwr 2024-11-06 23:41:33,108 | server.py:113 | [ROUND 2]
